user,item,rating,timestamp
240,589,3,976756562
161,1208,5,977221204
5091,2763,4,963677953
3358,2106,4,967695171
5522,3635,4,960092464
3651,3859,4,966456623
2793,3300,2,972934157
2562,1375,4,973982024
732,3387,4,975495960
5888,3142,3,957481400
1185,1270,5,974852512
1063,2605,4,1016107731
3329,1036,3,967865948
4836,3615,1,965832851
904,1969,1,975209784
2070,2396,5,999204853
5277,3504,5,961101327
1449,88,3,976909148
187,589,3,977232619
4352,239,3,965233033
3001,2427,5,970618115
1124,1407,3,974910026
3493,608,4,967039897
3321,3072,4,967917089
3882,2289,5,967034461
3718,2731,5,966263516
4133,551,4,965351057
4759,1954,5,963196099
2032,1036,5,974671126
4123,829,4,965358411
2895,3755,4,975204816
3713,182,2,966271556
5792,1092,3,1001012574
5592,1097,4,959266358
4869,232,4,962816620
1393,3253,3,975359735
4329,1721,5,965243750
549,153,5,976071296
5763,161,2,959535843
4715,2571,4,963445331
951,3159,5,975137879
4789,1120,4,963004866
3626,3392,3,966605035
3028,2393,3,970440316
4381,555,2,965177658
3420,1961,4,989596912
1246,2054,3,974891936
1224,1277,5,974908030
4858,3915,5,975452977
5511,950,4,959716580
1120,2431,3,974913321
3370,3147,4,967608684
714,3301,5,975782209
3522,2723,4,966914791
5625,3556,1,959087841
424,3428,3,1017850209
2139,356,5,974636729
3055,1210,4,970156201
2810,3253,3,1001028508
4293,2511,4,965272662
4226,2064,5,965313405
1756,2605,5,974702137
4964,1228,4,962618973
4490,1294,4,965010351
3705,2433,4,966282134
4510,459,2,966788154
4055,1785,4,965490793
3411,1193,5,967755020
3650,1393,5,970776923
1490,3871,4,974770583
1073,318,5,975864799
273,2396,5,976773997
3634,3536,4,966641785
650,1193,5,975704265
1904,2001,4,974757515
4643,988,3,963999273
960,543,2,975124592
1172,2671,4,974863217
5100,2065,4,962386265
4600,1441,2,967480829
1720,2028,5,974704498
5453,832,3,1029360239
1726,3020,3,974711086
3080,372,3,969810244
4112,2080,5,965367217
3112,1617,5,969477420
798,2193,5,975406414
2671,589,3,973437192
2743,1527,5,973220812
4092,3072,5,965420471
5684,1215,5,958605484
4797,719,4,962997032
1392,1580,4,974764875
3484,1690,3,967063185
5847,1597,4,957796604
1779,1870,4,977034589
6002,2067,4,969072530
1651,593,4,974711521
1377,3169,3,974769506
5981,2921,2,956932377
156,3712,4,977250019
5558,2803,4,959389731
5896,342,4,957458872
673,1949,4,975623232
4957,1095,5,962906024
4058,3359,4,996712145
329,348,2,977870264
3031,1968,3,970361801
5483,527,5,959889542
5627,3068,3,959044053
103,3418,4,977555089
5102,1777,4,982890969
4277,3308,4,975252625
2014,1262,4,974674923
199,237,4,976978421
1051,280,3,975110031
1088,153,4,974935992
1680,2294,4,974715318
4425,306,3,965107501
4285,172,3,965283587
4054,1233,5,965498459
223,317,3,976903218
1737,2961,3,976063314
22,3753,3,978134462
1694,2641,4,974711102
1955,2485,3,974689088
567,2405,4,976033604
327,965,3,976398850
4945,1263,4,962642788
1676,2026,4,974709949
3989,110,5,965599282
5205,3826,2,1002322846
716,223,5,975558388
2753,39,4,973198230
5728,2791,4,958468443
2540,434,4,974048716
148,3462,3,977335397
4083,2239,3,965436205
3696,235,2,966302513
854,2100,4,975355473
5,2282,3,978244667
5918,608,4,957314554
4581,34,3,964379232
4725,547,3,963370012
5831,412,4,957888974
5950,3074,3,957181013
3681,2875,4,966356513
3771,3877,1,966181588
2097,1639,4,974734530
3096,2102,3,969643418
5269,21,5,961381213
3377,474,4,967587781
3773,500,4,966043777
2611,1912,4,973799372
3224,3624,3,972938595
4786,2236,4,963002259
3854,1094,4,965873240
3841,1445,1,966003618
1947,1219,4,974692729
5526,2348,4,963100195
2684,2289,3,992525646
5614,1089,5,959189775
2323,1219,3,974518401
1311,1022,5,974788300
4510,3832,3,964991924
1369,1299,5,1004595873
5514,3578,5,959707736
818,2490,5,975385293
35,1252,4,978102202
5134,3250,3,962089768
2326,1030,2,974433504
1117,2081,4,975956003
271,1274,5,1014679764
1835,2542,5,974877379
5100,3723,5,962361828
1242,2997,3,975347288
2131,1977,2,974643356
4285,3623,2,965282952
881,1753,5,975263096
848,2212,2,975350984
412,1952,4,976562505
1726,2153,1,974712090
4950,1479,2,962948100
820,379,3,975383772
4478,1687,2,984001162
2808,1779,4,991921200
1034,3081,3,975016480
770,429,3,976183066
3312,2968,2,967956442
3762,2009,2,966093556
3290,3863,5,968092386
279,3261,4,976583226
5282,2087,4,961095850
223,2,5,976904147
17,3147,4,978159989
1642,1136,4,974713811
3769,1394,5,966099170
5103,1722,5,962409434
5473,1584,4,1012589890
1719,2541,2,974704794
2089,2186,4,974654398
284,2525,1,976576565
2909,1609,5,971971062
1422,3771,3,976138069
2882,252,4,972243827
3584,2672,3,966693993
2237,1366,4,974600150
1078,2146,4,974938959
3993,231,3,965589422
3467,2580,3,967161005
2764,913,5,973136230
1026,3853,4,975378422
3007,24,1,970540448
1658,2987,4,974716717
5310,931,4,960928584
4700,3070,4,963590450
4723,1078,1,963365799
1645,3826,1,974981247
3998,1232,2,965579874
4237,3175,4,965310268
1880,3035,4,975384889
5061,339,3,962485650
308,1732,3,976560534
3550,1101,4,967157259
11,2136,1,978903743
4458,1259,4,965096620
4579,1344,4,996349801
2164,1957,4,974616508
5964,479,2,959000159
4096,595,5,965422262
2190,1276,5,1033340167
4662,224,1,963866439
4523,1849,4,964816088
4104,2406,3,965409180
595,858,3,975895848
5287,2815,2,961089702
2237,357,5,974597714
5848,2527,3,957785986
2181,1542,4,979353510
137,110,4,1000867903
5263,3681,4,961187481
4535,163,5,964722397
3675,2670,4,966367981
2073,3361,4,974664467
1150,1047,2,974871712
1335,2470,3,974818330
5578,2541,3,959289743
4732,362,3,963636322
5729,1347,5,958452158
963,39,3,975119841
2652,3504,5,973535243
4866,586,5,962819577
569,3264,3,976238424
4004,1690,1,965562032
692,1994,3,975833541
1371,3438,4,974847971
1155,1876,3,974865981
3589,610,5,966654776
575,1196,5,975987451
2419,349,4,974242109
2205,1061,2,974605439
4715,1292,4,963528489
3378,3,4,967823584
4354,367,1,965194308
45,1244,4,977988138
310,180,4,976482863
1203,1238,4,975272350
2888,434,2,972058757
1780,1409,3,974699866
3441,3949,1,1009694797
3163,1961,5,968870180
3476,1960,4,967131885
2088,2764,4,974661149
2168,2683,5,975705911
964,2108,4,975117816
3792,3173,3,993222259
5256,2371,3,961296640
5178,905,4,961996181
450,318,5,976234477
2641,1394,4,977460825
3630,357,2,966538805
3662,1243,1,966429367
2411,2287,3,974587899
245,2023,3,976734812
1922,2194,4,974775448
4579,1617,5,995340924
5754,3256,4,958269439
3724,1911,5,966222607
4305,2460,3,965263623
4296,1959,3,965270473
664,34,5,975992783
3032,2868,3,970358670
4186,1690,2,965327785
5811,926,5,957939175
1758,151,4,974790023
3053,2747,3,1011912500
3281,589,4,968171241
5359,3948,2,984565192
1958,553,3,1006009303
4188,414,2,965326315
4261,858,2,965305764
3730,1019,4,966213588
3823,105,4,965943934
2982,164,5,970936919
4335,1573,3,965237675
1647,1924,1,974803978
3536,2763,4,966885130
2268,2858,4,974577782
3807,1992,3,965967105
1458,356,5,974755790
3199,1485,4,968631042
3519,3114,3,976890032
5767,832,4,958191737
6003,1242,5,956979297
1635,2457,4,977112193
5023,1030,1,962581755
824,3255,4,975379067
4373,1380,3,965180620
785,2001,4,975430348
3792,2808,2,980434118
4765,260,5,1012020484
1697,3006,4,974796632
3749,2571,5,966132975
4164,1148,5,975364494
331,550,3,976385873
5504,2365,3,959735628
1019,2019,4,975008251
3664,3504,3,966403027
1560,376,5,998154170
678,1029,5,989502782
1458,3751,4,998067174
4448,32,5,966362267
2783,3070,3,973017903
2771,2302,4,973097228
5636,2730,3,960524966
5470,17,4,959896601
2015,1826,1,1020387125
3420,2858,5,967389547
5686,3418,3,958602658
2070,2291,5,974658908
2472,1641,3,974236414
2777,69,4,973123997
3004,2710,4,970605186
3135,2360,5,969062573
2691,414,3,976387761
6023,2561,4,956753007
1906,589,5,974690888
1221,3846,5,974843199
3729,2420,3,966216991
240,1997,4,976756022
3859,1954,3,966019406
141,2203,5,977357662
3780,3017,5,966031530
4615,2263,4,964142500
4611,1573,3,964152034
1298,3591,4,974839575
2828,3896,5,972597272
3650,541,4,973027596
101,1372,5,977578510
4867,2022,4,962892117
17,3156,4,978160993
5856,2143,3,957732217
3600,1888,1,966619711
4702,1200,3,963542063
3902,1378,5,965766813
5205,353,4,979351302
3018,2901,3,982706697
770,1784,3,975443105
3491,719,5,967071523
3293,3146,2,968073022
5105,1942,4,962336369
4680,2371,5,963705376
3514,1204,5,966972491
5033,2359,5,962559856
2637,3157,2,973576367
4808,704,3,962948266
2188,1396,4,974613111
699,1339,4,986533383
5015,1784,5,962594697
4821,2140,4,962918583
3178,2683,2,968782637
605,585,2,975869713
4344,1425,3,966520090
2698,1235,4,973306810
4277,628,4,965292304
4831,1945,4,962902780
1666,2628,2,974968685
2931,2115,4,972711966
3512,2628,5,966975602
5782,3147,5,965417684
3067,2054,3,970002776
2624,47,5,973640477
2110,3120,2,974652766
2056,3701,4,974816452
3080,1307,5,969812232
3365,2701,3,967663100
3808,1127,3,965963387
1501,3004,3,975353426
3327,6,4,967867533
709,2713,1,975540567
817,164,2,975390154
2992,3326,2,970726361
92,569,3,977646934
5911,1206,5,957373623
3454,3752,3,1016221143
4789,2094,2,963002612
2304,950,4,974746609
5901,448,4,957396657
5084,276,3,962400669
1146,1358,4,974937991
4798,2529,4,962970552
3389,3671,3,967555397
1655,2011,4,974712178
4779,1357,4,963017027
735,1265,4,975478467
4834,3424,3,990019445
213,11,4,976900320
5443,1895,2,959980048
6016,318,4,956957489
1875,312,1,975768390
5831,437,2,957898537
5387,2076,4,960338155
3860,1200,4,965860415
3266,2700,3,968212441
1910,3114,4,974695145
393,1362,4,976297773
2748,8,1,973209127
4169,749,3,1016490207
1354,224,4,974774053
3539,2118,3,967017501
3911,1197,4,965753981
5387,1967,2,961191469
2589,593,4,973864757
4023,3527,5,965519332
2060,1644,3,974684774
3425,205,4,967366169
412,3450,5,976560295
4616,3083,5,964139000
5300,1228,5,1037434230
1441,3052,5,974758504
5100,848,4,962718035
4053,1615,3,965493296
1920,3271,3,975126020
1807,1704,4,974697765
4238,1020,3,965311494
5517,2336,5,959779402
1244,1923,3,974831511
1584,292,3,975387289
4928,105,1,962663915
2402,3100,4,974259747
1531,551,5,974744537
4235,3273,3,965313750
2860,3340,5,974235284
255,3552,4,976679021
1700,3948,5,974707563
5163,3605,3,961951994
2929,1246,5,971591402
534,1183,4,976139190
1765,1093,4,974706301
5624,2972,1,959115842
148,1556,2,979579446
2500,3766,3,974087759
3336,1625,4,968041379
3314,1199,2,967944502
2242,288,3,990481514
3890,3760,4,965798791
4913,2362,5,962677883
3191,316,4,968650341
549,1569,2,976070713
549,2208,5,976116186
3261,485,2,968250843
4328,3099,3,1014824913
4532,1259,4,964736102
3854,3298,4,965873028
1181,1035,3,974946821
5755,2353,3,958281524
2067,2182,4,974658944
1374,1250,5,974877350
733,1136,4,975482559
2863,523,5,972503309
109,919,4,977517677
1767,1396,3,975386632
1716,2840,4,976686855
1693,2243,4,974711434
877,2278,3,975268736
2383,728,4,974324057
4218,7,5,965316957
2402,2369,3,974263452
37,597,5,978057316
308,3253,4,995835410
1454,1619,3,974757130
4148,3702,4,965343194
2015,3444,4,975036191
2333,1704,5,974427173
3967,3210,3,967551059
4353,3763,1,965192466
2793,428,5,972931261
1010,300,4,975027636
3000,3358,5,970620630
355,1673,3,977031653
4507,2078,5,964982838
2997,2804,5,970685004
5578,589,4,959289096
5792,2389,2,1001011470
769,111,4,975443645
5957,2161,4,957074983
2090,2088,2,974766627
4703,2858,5,963540663
4102,1348,5,965412581
302,3668,3,976508428
1866,1136,3,974834089
1897,1234,4,1014235637
5367,2167,3,960500870
4270,908,3,965301827
999,462,2,975047301
5359,2985,2,960603589
1068,1222,5,974952090
2946,2194,3,975828964
5779,69,4,958156856
4053,851,3,965493073
3471,1722,3,973297378
1912,1187,3,1043729212
2864,3219,3,972498643
5475,2736,4,960941077
1255,2337,2,974822417
3449,2366,4,967254482
3773,1474,3,966044210
3189,3527,5,969791110
3749,1188,3,966133594
4911,39,3,962677409
4829,2346,4,1013353616
5426,1586,3,960102055
3419,1179,2,967395930
136,1396,1,977423340
948,3152,3,975147339
4303,3639,4,965268480
5880,2549,2,982800508
1267,1289,4,974829163
5749,296,5,962842943
4526,176,3,964808099
5636,2146,2,959052521
3792,47,4,976040664
4173,1760,2,965334948
4979,3499,2,962600249
2848,2664,3,972512266
3055,2699,3,998182330
6023,260,4,956751214
531,2716,5,978728980
4122,39,4,965358890
1776,1334,2,974702262
2985,1225,4,1030591410
4726,1343,2,963986728
5333,3225,4,965272954
2665,3499,4,974822258
193,3914,4,1025573788
5217,1274,4,961552747
2968,1183,5,971110702
44,551,4,978019666
4425,2752,3,965111768
4653,3948,2,975533506
5811,2599,5,957943136
4572,54,5,964461270
4053,1333,4,965497077
1600,2471,3,974756384
1181,1405,3,976070653
3007,1707,1,970542261
2967,1244,5,971133272
274,2683,4,976593502
4969,3447,4,962606693
3113,1339,3,1025032121
5766,480,5,958177780
2203,1953,5,974604108
2684,1498,2,985991233
5908,1278,3,960832349
2529,1339,5,974056467
970,3861,3,980624267
499,1380,4,976213208
5183,724,3,966631943
2806,2353,3,972786895
181,1171,4,977088971
1810,1968,2,974697680
943,2966,3,977679574
1897,500,4,976159133
184,2081,4,1038970514
476,2100,4,976223940
3141,555,5,969033372
2986,3534,3,1006176774
1645,1394,4,975537404
549,490,4,976068092
3562,3916,5,988250621
4820,1127,2,962920421
5026,3256,3,962579026
2246,2762,5,974596752
571,1617,5,975998750
5787,2664,3,1001123793
5048,2145,3,962496443
4377,2006,4,965177066
346,745,5,976334537
4483,1597,4,965019202
3778,481,2,966050665
4195,593,5,965324170
3823,1277,3,965942759
1301,2248,4,974787233
4013,2822,3,965537082
1762,1617,4,974701113
1243,1374,4,978996906
222,2987,2,976834933
4962,2802,4,963097043
1395,1466,4,1013963037
5021,1334,3,962584111
1628,3468,5,978780840
1920,3441,3,974776871
151,3702,4,993120415
1389,3703,5,974767596
402,2108,4,976295852
4510,3710,2,966788119
5349,1231,2,960665594
2030,951,5,974669953
3595,1968,3,966629702
2376,1041,4,974333604
1658,3175,4,974712426
828,2709,3,975370286
442,2007,3,978732476
4785,1552,2,963003058
3496,1500,3,967011319
1451,541,5,974762894
1753,1219,3,974705402
5704,2997,4,958548058
4613,457,5,964145531
2746,3450,3,973214530
2261,34,5,974583260
3585,3095,5,966696249
2627,3897,4,973900668
5461,2136,3,959903895
5053,50,4,987895908
4345,595,4,965221110
4786,225,3,963010603
5120,2527,3,962256954
4352,292,4,965227240
5763,376,3,958835705
3410,2034,3,967419112
1434,1822,1,974763054
2663,3751,4,973458027
5848,337,2,957785128
5795,2240,1,958079498
3760,1208,4,966097770
984,3169,4,975116357
753,1097,3,975459255
4140,648,3,965348792
4042,3471,3,965512059
3529,1690,3,966899161
1804,648,4,976163541
3285,3060,3,968117705
5988,344,2,959974610
2774,3639,4,973099140
1337,3916,5,974775827
1658,1127,3,974715546
4156,1200,5,965339760
4049,1199,4,965496686
2446,3471,4,974409134
1109,2026,2,974919966
4060,736,4,965490588
342,2716,4,976338428
4279,3039,5,965287717
1381,2804,4,974767614
2020,2997,4,974673207
2873,1035,5,972781268
4488,1128,2,965014328
4353,3623,3,965192613
4655,2696,4,963905362
442,2174,3,978455665
3390,1172,5,967513675
3265,293,3,968262976
3648,3114,4,977183289
3103,314,4,969566574
1968,382,2,974693912
3340,1210,4,967805203
5093,2716,3,962384283
637,1307,5,975739439
5636,1175,3,1003625156
3657,3020,5,966447818
390,1255,4,976300697
308,2630,4,995833890
731,2396,5,975528115
2020,1610,5,974675450
846,1388,3,975543082
4227,2549,4,965314471
2670,296,5,973482036
955,2948,5,975209991
2611,3735,4,973796122
5096,608,5,962391152
4007,1,4,965673279
5082,1270,2,962406508
1188,1610,4,974850810
5452,3044,3,959934704
3643,2916,4,966472041
5367,1682,3,960506736
4322,86,4,965250567
523,1580,4,976194543
3780,260,5,966030119
4083,880,1,965462125
854,800,3,975357784
4779,994,5,963017900
2129,1359,1,983416775
2873,2496,3,972414980
5271,80,3,961137745
5015,2145,4,962593709
4593,2291,3,980432000
676,2431,4,975650327
272,3552,5,976695714
5785,1608,5,958747391
4436,3160,3,965097131
3590,1282,5,972872034
2583,2944,5,974074018
1312,1022,4,974780434
5888,3481,4,957794636
1890,2000,3,981347541
3151,587,5,968916121
310,48,4,976483189
4782,1617,3,963007642
975,2020,3,975105835
5540,590,3,959532992
2506,362,2,974078596
3752,3418,4,966121464
3401,2112,3,980126353
4323,1015,3,965284378
710,2320,3,975541809
3345,3671,4,967778002
2436,1407,1,976153217
1470,2569,3,974836825
3056,1320,4,970124906
2645,2883,3,973559634
27,923,5,978129768
2910,2462,5,1016472642
2259,307,5,974590389
4870,926,4,962816339
3129,1194,3,969365467
1100,2029,2,974925709
1969,2348,4,974692453
4312,2451,2,965257919
5792,1784,3,958083114
5871,2648,5,957800760
3423,2947,5,967359624
5795,2108,4,958147882
2263,3546,3,974581652
1944,3618,4,974701415
3292,3755,3,968212292
1705,1517,4,974708247
26,450,2,978144498
6000,2059,3,956883407
3007,3264,3,970541669
5367,3751,4,963121252
1354,1537,2,974773801
2374,1,5,974336798
3044,3546,4,970209055
92,2398,1,977646084
2085,39,4,974654863
5163,3358,5,961902851
2177,3147,5,974613401
5367,2261,2,960503705
2006,588,5,974677139
1365,1962,5,974769067
2042,1225,4,974670939
1203,800,5,974927082
687,110,3,975599920
4862,3576,4,962822677
4767,2043,4,963088245
1643,3952,4,1011840937
3841,3709,3,966000888
2010,276,2,974687988
3535,2944,5,966885589
4970,110,5,962606634
3639,2961,4,966487902
752,1243,4,975459746
3998,2747,3,965577436
173,1305,3,1009653068
225,461,3,976915164
4506,1357,4,964981805
884,3273,3,975260314
2529,1235,3,974568673
411,2020,5,976387739
4483,2453,3,965016251
877,379,3,975268433
4917,1196,3,962674325
2502,1259,5,974084676
4742,1036,4,963331485
4726,912,4,963360939
3718,223,3,966265683
4683,590,5,963676506
5511,546,1,959800902
2807,2731,4,972786048
3434,329,4,967335791
3539,2858,5,966931771
1793,2706,4,974752822
1242,2054,3,975642743
3483,2770,3,970066821
2016,3014,4,974678465
631,2883,5,975780834
5038,2065,4,962520575
591,910,4,975913043
5107,1079,3,962335921
1502,1126,1,975143704
1680,3546,5,974713512
1358,438,4,974772312
5488,1258,5,969571290
1243,2013,3,978996453
3663,2524,3,966411178
1352,2396,2,1029551131
310,2340,4,976481573
3224,3221,3,983641600
3029,492,4,970364026
3483,144,4,986327282
3175,2908,5,968789022
3982,1019,4,965623204
4523,2393,3,964814081
5876,2947,4,957552389
5256,2231,3,961299959
2611,2694,5,992890333
2279,165,4,974559239
655,1683,4,975699367
5961,540,1,957026451
4048,900,4,965507178
2799,1276,4,972866916
151,1394,4,993118762
4801,2054,5,963258626
4425,2071,4,965116803
825,3685,3,975375550
5433,999,4,960051509
3929,367,2,965711469
5841,2937,5,1022597173
1461,70,2,974756142
3603,2373,2,966620163
424,1929,5,1025185070
74,1589,4,991268371
4388,442,4,965217783
2428,2883,3,974225954
2205,1225,4,974603313
1752,1258,4,975727407
3182,3600,3,968774534
2175,1923,5,974610457
5636,493,4,959053089
2465,1944,5,974324277
3504,2836,3,967478485
288,3418,5,976567554
5675,647,4,958682982
4022,1544,3,965521186
2223,2058,4,974600268
2491,1976,1,974132362
4089,1275,4,1020651999
3955,3633,4,965674231
2537,1784,4,974050993
3603,2549,3,966620424
3913,2406,3,965748589
1895,2947,4,974693116
1389,1625,4,974939679
6013,2402,1,956860438
1883,2937,5,974874410
1837,3497,4,974841518
1698,1189,5,974776017
4557,1089,4,965232104
3507,1377,1,967065314
1943,2000,4,974689744
482,2117,3,976242109
2389,1200,5,974298046
3423,1620,4,967363351
1366,2699,3,974768877
4523,1957,4,964812311
2368,3594,5,974340025
2064,3469,5,974667212
372,3186,4,980448709
3999,2533,4,965573650
2679,442,3,973439717
516,788,3,976280977
1100,1080,5,974924740
5557,3052,2,983936556
1699,2248,4,974711499
1449,2858,4,974757267
4729,2243,4,964217128
1988,1270,3,976484357
1066,3524,2,974946813
5234,1247,5,961449152
3526,532,5,966905203
4302,2671,4,965268191
3626,2279,4,966617785
3272,1552,3,968277190
1968,300,5,974692429
4508,2033,3,964983390
1019,2716,5,975365242
1749,3152,3,974841855
5754,300,4,958274714
634,1022,5,975774319
3808,1777,5,965962963
5463,1213,3,959900821
1755,1088,3,974702627
2670,3836,4,973548604
5675,1953,5,958742248
1835,1459,4,974881913
3163,1342,3,969048900
4131,799,4,965352104
1542,519,1,974744281
5006,923,5,962654077
5156,2987,5,1041772640
1321,1376,3,974778596
2808,2396,4,972778031
2995,3697,3,970684283
500,1073,5,976289162
3412,353,5,968726389
1116,125,5,974914130
2406,2875,3,974258728
4430,2442,3,965101047
4285,3401,3,965285140
890,1866,5,997762493
1422,2163,2,975692853
3607,3662,1,973562593
4592,165,3,964299528
948,1391,1,975148480
5452,265,4,959934663
2056,2459,5,974819039
5005,3169,3,962597508
2745,2340,4,973220384
1150,161,2,974871712
1383,922,5,974766852
2383,2759,3,974322742
949,1047,5,975390346
1224,3446,5,974909317
2967,2294,3,971128926
1542,3271,4,974743021
5497,1297,5,959805907
4473,1244,2,965075768
1180,593,4,974855796
5812,497,5,957941371
1027,296,4,975002876
1374,2628,3,974767772
3526,3042,1,966906658
3300,1408,3,968120564
2180,2987,4,974610887
4344,2114,2,965239865
3239,3147,5,968354627
4763,3618,4,984843757
4989,1396,4,962593756
73,2617,3,977866389
5011,11,4,962590397
3967,2485,2,967552104
3650,344,5,966458845
4457,608,5,965078449
624,3927,4,975789436
5970,2311,5,956959726
3947,1371,4,965688756
1325,1199,4,974777493
587,1079,3,976031783
3128,541,4,969290900
1353,364,3,974771685
1655,3526,4,974833315
3648,2986,2,1002818848
1087,380,2,990549399
3768,3608,2,966066045
4352,1721,2,965232183
5090,3555,5,982694959
4078,1280,4,965595410
2188,2314,4,1014499271
4959,2427,5,962638072
5643,1409,4,962740129
412,2153,3,976552820
3224,531,4,968520205
6004,2090,3,956796306
881,1268,4,975265357
3080,157,3,1015019325
3847,3688,2,965883743
2041,2457,2,978576348
1203,318,5,974997486
4140,1961,5,965354036
2689,2324,5,973348341
1130,300,2,976913002
4387,3263,2,965276709
5504,1371,5,959734294
5831,3948,4,984392559
3981,1277,4,965628211
4813,39,5,962930521
392,325,2,976305492
5455,3723,5,959915319
4333,2661,3,965242686
2109,2747,3,974654643
1449,527,4,975437842
3850,371,4,965882024
2784,3471,5,1003710478
2670,1357,3,973540443
5955,1580,4,957108815
2333,708,3,984324584
1155,110,5,974865158
2077,3146,4,980062843
5517,3134,5,959700965
1779,2694,4,977032107
2894,1580,1,971987333
4793,2249,1,963436075
1536,1333,5,974745404
1447,2301,4,981022375
4502,2352,4,964988378
549,2371,5,976118451
6016,3422,3,956780599
5340,1358,4,960701863
5747,2403,3,958355219
5428,1620,4,960080692
1680,30,5,974840718
3618,2321,3,967121004
5326,1193,1,960844727
2097,842,4,974763721
1968,529,2,974692301
648,745,4,975712456
6013,3157,3,956780198
3207,608,5,968556004
1117,3911,4,1001080660
2269,3481,5,974574930
4537,357,3,964714272
5872,2997,5,957565846
1009,2124,4,975028016
2796,1079,4,997323347
897,110,4,975220588
3684,3836,4,966349863
308,3793,4,976487014
3022,1148,4,970497494
1128,2174,3,974907947
1579,3422,3,974756972
4084,3760,3,965572784
4048,1676,1,965498644
4286,2431,4,965279463
3841,3445,5,966002045
1297,1529,4,974791207
691,2396,4,975572555
219,3675,3,976836607
3007,1968,4,970539662
4904,2532,5,962683675
2231,2917,5,974599670
4041,2490,3,965512458
4169,1625,3,967164595
5287,3072,4,961088545
4133,1,5,965350794
2465,3499,5,974324582
302,3699,3,1014071069
5511,1240,5,959715417
5627,1125,3,959051163
2267,2745,3,974578567
3651,1589,3,966457160
4007,1220,3,965673331
3937,1196,5,965701081
3015,3357,5,975263128
2960,2648,3,971137752
3892,2193,3,969753897
752,2424,2,996518973
1069,1758,2,974944518
3746,736,4,966140669
4725,2822,3,963374723
3675,3499,4,966365583
634,260,4,975773989
17,2058,3,978160129
5269,1466,3,961169019
3934,48,1,965709172
4213,3366,5,965842037
1130,3270,5,974901251
3934,1779,2,965711481
4471,1962,4,967756279
3590,381,4,966655585
2906,2571,4,971836377
4728,2031,4,963354665
3474,3217,5,967133560
913,2404,2,980636847
3726,3388,3,966230002
4579,1411,3,969750477
5378,2995,1,960402296
1647,2058,4,1024132200
678,1416,4,989242061
1218,1099,4,978452039
2340,318,5,974420733
1594,441,3,975212308
3135,903,5,969063462
4727,588,4,963691258
4788,1772,2,963000210
3014,1673,4,970711436
1411,3578,4,974761871
629,2089,3,975784755
3105,172,3,969552674
1587,2599,4,974740292
639,1911,3,975728601
4508,1356,4,964981325
2181,110,4,974612081
5163,2647,4,961951337
3604,1148,5,966613841
2436,2352,1,974223177
4934,1537,3,997206940
1714,2915,4,974711566
3475,3557,4,974777417
1017,1955,3,975010889
3464,36,4,967246806
5684,588,2,958609188
2203,356,5,974606565
4897,2797,4,962718602
1362,904,5,979432830
5411,3125,1,960241859
4285,1894,4,965284471
3402,1220,4,967433599
5858,2947,3,957715453
4321,2804,5,965270242
4271,1960,3,965303943
4245,3770,4,965309225
962,1625,5,978233388
4379,1148,4,965175497
1297,2253,1,974792858
1635,24,4,977130006
2059,3578,4,977868013
4354,1263,5,965198696
5853,357,5,957747652
3773,1097,4,966046551
5555,2142,1,959648633
2552,2048,3,973999773
4277,1798,4,975760749
169,3497,4,977210582
1128,1639,3,974904790
1912,425,2,1020314827
785,3698,1,975430480
3172,2858,5,968792334
3391,3699,4,967661236
3133,3623,4,969123212
424,471,4,1016719956
450,1952,5,976234692
5365,1912,4,960501835
4005,1288,2,965560002
5450,2580,4,965510077
3018,524,4,970505946
3026,3243,1,970463081
424,3468,5,997754729
3769,2407,4,966058810
5054,1356,3,1035917577
3501,3102,4,966998172
3355,741,5,967706035
1645,2502,5,974978667
1920,3494,4,974777160
3884,2617,4,967597206
1232,3536,4,974835752
3610,3592,1,974825042
5688,2797,3,958603832
1442,1566,1,974765451
3401,3099,2,980116588
1317,2316,3,1014012974
781,673,2,975435894
2114,1717,4,974651083
1298,1566,3,974835550
1584,1270,4,975218426
230,1280,3,976820740
4584,923,5,964358204
1553,923,3,974741713
3391,1441,4,967656769
2648,235,5,973891209
4334,442,3,965411170
2085,3869,3,974655427
3441,1918,2,972960761
2106,909,4,999051487
5689,3104,3,959179724
5054,36,3,965150881
3629,3467,4,966537855
1983,292,4,976933162
4666,1388,3,964809848
3673,2973,4,966454543
2581,1946,5,974164464
3763,1387,3,966091833
1632,927,2,974718266
4942,924,5,962641865
2595,2353,4,973810122
5675,170,4,958685902
2770,110,5,973104653
2047,3785,2,974665315
5950,3036,4,957444628
4732,494,3,963637588
1629,3527,4,974718659
1975,216,5,974685329
5728,761,4,958467326
5961,2,4,957022911
1186,2654,5,984520692
2303,3826,2,978825203
4089,2268,5,965429369
4277,3819,5,967619901
1584,3060,3,976775202
2241,1950,4,974596734
1561,17,4,975787861
1183,2657,4,974854765
4808,2115,3,962946192
1969,3398,5,974689937
2820,2859,3,972670858
2409,3510,5,990228509
934,2248,3,992384571
5491,3793,3,963874297
5397,2114,3,994865839
5180,3359,3,961804568
1988,1276,4,975118856
2840,34,2,972568743
4389,380,3,965165237
3791,388,3,966019509
4806,1876,3,962937269
4819,1089,4,962922896
5172,314,4,962722567
4848,480,5,962835271
2143,1479,2,974630071
